Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT,^GSPC
2021-02-19,126.73385620117188,8.887955665588379,50.95391082763672,103.81787109375,191.55714416503903,232.1865692138672,93.42530822753906,167.01023864746094,260.4333190917969,43.17169570922852,3906.7099609375
2021-02-22,122.95734405517578,8.980058670043945,50.38204574584961,102.10066223144533,191.3946685791016,225.9620361328125,92.01541137695312,167.1605682373047,238.1666717529297,42.968849182128906,3876.5
2021-02-23,122.82073974609376,8.918657302856445,49.538795471191406,102.39190673828124,190.72679138183597,224.7672576904297,91.61773681640624,164.83436584472656,232.94667053222656,42.27605438232422,3881.3701171875
2021-02-24,122.32305145263672,9.417551040649414,51.27376937866211,103.5693588256836,192.4867706298828,226.00059509277344,94.33814239501952,165.47122192382812,247.33999633789065,41.57077026367188,3925.429931640625
2021-02-25,118.06832885742188,9.026110649108888,49.04446792602539,100.19658660888672,190.3928375244141,220.64324951171875,93.51569366455078,163.7022247314453,227.4066619873047,41.17757415771485,3829.340087890625
2021-02-26,118.33181762695312,8.980058670043945,49.75202941894531,100.49280548095705,187.19630432128903,223.90969848632807,97.63702392578124,162.25161743164062,225.1666717529297,40.544063568115234,3811.14990234375
2021-03-01,124.70413208007812,9.194966316223145,50.924835205078125,102.8660888671875,189.1123962402344,228.30349731445312,96.58859252929688,164.5955352783203,239.47666931152344,40.9965705871582,3901.820068359375
2021-03-02,122.09861755371094,9.63245677947998,52.44657516479492,102.60863494873048,189.49380493164065,225.3453521728516,96.88685607910156,153.45091247558594,228.81333923339844,40.60335922241211,3870.2900390625
2021-03-03,119.11251831054688,9.340795516967772,51.05083465576172,99.97093963623048,186.90573120117188,219.2653961181641,96.00113677978516,153.5570526123047,217.73333740234372,39.81694412231445,3819.719970703125
2021-03-04,117.22911834716795,9.156590461730955,50.236663818359375,101.0902328491211,186.01577758789065,218.46563720703125,94.7990951538086,150.20480346679688,207.14666748046875,39.798221588134766,3768.469970703125
2021-03-05,118.4879379272461,9.417551040649414,52.097633361816406,104.22840118408205,188.3133087158203,223.15814208984372,95.07926177978516,152.67254638671875,199.3166656494141,40.29441452026367,3841.93994140625
2021-03-08,113.5501480102539,9.709210395812988,53.289825439453125,99.776611328125,189.89337158203125,219.1015625,94.92561340332033,156.44049072265625,187.6666717529297,39.90744018554688,3821.35009765625
2021-03-09,118.16590881347656,9.647807121276855,52.96996688842773,101.4098129272461,189.3848876953125,225.2587127685547,96.29940032958984,158.48370361328125,224.52667236328125,40.22263717651367,3875.43994140625
2021-03-10,117.08272552490234,9.908766746520996,55.08295822143555,101.20256042480467,193.70741271972656,223.9482421875,97.41104125976562,157.95298767089844,222.6866607666016,41.24935150146485,3898.81005859375
2021-03-11,119.0149154663086,9.83201503753662,54.59832000732422,104.40087127685548,192.12730407714844,228.48655700683597,96.9953155517578,158.6075439453125,233.1999969482422,41.23374176025391,3939.340087890625
2021-03-12,118.10736083984376,10.261829376220703,57.43825149536133,101.8889389038086,192.8265686035156,227.15689086914065,97.43814849853516,159.2178192138672,231.2433319091797,41.85475540161133,3943.340087890625
2021-03-15,120.99590301513672,10.131349563598633,56.1588249206543,102.109619140625,200.2003631591797,226.2511444091797,98.42330932617188,160.18194580078125,235.97999572753903,41.639427185058594,3968.93994140625
2021-03-16,122.53772735595705,9.586402893066406,55.36402893066406,103.57333374023438,199.65548706054688,229.04544067382807,100.62857818603516,159.3947296142578,225.6266632080078,41.62694549560547,3962.7099609375
2021-03-17,121.74729919433594,9.739911079406738,58.20396423339844,103.4903335571289,203.5149078369141,228.39984130859372,99.83321380615234,157.79379272460938,233.9366607666016,41.280555725097656,3974.1201171875
2021-03-18,117.61943817138672,9.586402893066406,57.44794464111328,100.46446990966795,202.4161376953125,222.3102264404297,97.26644134521484,158.86399841308594,217.72000122070312,40.74155426025391,3915.4599609375
2021-03-19,117.09246063232422,9.847363471984863,57.98104095458984,100.74380493164062,201.9984130859375,221.9537048339844,96.1095962524414,165.88690185546875,218.2899932861328,41.28368377685547,3913.10009765625
2021-03-22,120.410400390625,9.862717628479004,56.31390380859375,100.92919158935548,204.38671875,227.3880920410156,97.22126770019533,166.32032775878906,223.3333282470703,41.48110961914063,3940.590087890625
2021-03-23,119.58091735839844,9.37149715423584,54.43354415893555,101.45802307128906,203.75100708007807,228.92015075683597,96.02824401855467,167.09866333007812,220.72000122070312,41.973106384277344,3910.52001953125
2021-03-24,117.1900634765625,9.31777000427246,54.09430694580078,101.02063751220705,203.46044921875,226.87745666503903,94.87139129638672,166.53257751464844,210.08999633789065,41.7130126953125,3889.139892578125
2021-03-25,117.67800903320312,9.455925941467283,54.86002731323242,101.01717376708984,203.5966796875,223.8711853027344,97.02242279052734,170.44204711914062,213.4633331298828,41.99503326416016,3909.52001953125
2021-03-26,118.28301239013672,9.44057559967041,54.78248596191406,100.63298034667967,204.51385498046875,227.86024475097656,99.3271026611328,177.73916625976562,206.23666381835935,42.34600830078125,3974.5400390625
2021-03-29,118.45867156982422,9.325444221496582,54.220314025878906,101.6796875,206.45718383789065,226.6654815673828,98.63116455078124,175.3156280517578,203.76333618164065,42.82862091064453,3971.090087890625
2021-03-30,117.00465393066406,9.56338119506836,56.71129989624024,101.71349334716795,204.3049468994141,223.3990173339844,99.6614990234375,176.58924865722656,211.8733367919922,42.53717041015625,3958.550048828125
2021-03-31,119.20032501220705,9.402198791503906,55.69358444213867,102.51119995117188,203.54214477539065,227.1761474609375,98.75770568847656,175.19178771972656,222.6433258056641,42.565372467041016,3972.889892578125
2021-04-01,120.02980041503906,9.340795516967772,56.02314376831055,105.85415649414062,204.51385498046875,233.5162811279297,98.8571319580078,177.53570556640625,220.5833282470703,42.49956893920898,4019.8701171875
2021-04-05,122.8597640991211,9.747586250305176,59.16353225708008,110.2865753173828,207.8193206787109,239.99136352539065,100.33934783935548,181.6309051513672,230.3500061035156,43.69350814819336,4077.909912109375
2021-04-06,123.16226959228516,9.91644287109375,60.03586196899414,109.80445861816406,210.5980987548828,238.8254547119141,102.26444244384766,181.70159912109372,230.5399932861328,43.90348052978516,4073.93994140625
2021-04-07,124.81147003173828,9.770610809326172,58.95998001098633,111.28409576416016,211.2338104248047,240.79107666015625,102.30059051513672,180.8348693847656,223.6566619873047,43.80946731567383,4079.949951171875
2021-04-08,127.21207427978516,9.60175609588623,58.24273681640625,111.85069274902344,209.09068298339844,244.0189666748047,102.1650161743164,179.95921325683594,227.93333435058597,43.78126525878906,4097.169921875
2021-04-09,129.78829956054688,9.60175609588623,58.31058120727539,112.8566665649414,210.20762634277344,246.52420043945312,102.2915496826172,181.6397705078125,225.67333984375,43.80319213867188,4128.7998046875
2021-04-12,128.07086181640625,9.50197696685791,57.82595443725586,111.56192779541016,209.7354431152344,246.58203125,102.86094665527344,181.4097900390625,233.9933319091797,43.80946731567383,4127.990234375
