Date,AADR,ARKW,BLCN,BLOK,FPX,PSI,QQQ,QTUM,URA,XSD
2022-06-08,52.22861099243164,58.970001220703125,29.229097366333008,20.859004974365234,91.90552520751953,37.42855453491211,301.0872497558594,44.744136810302734,21.38799476623535,177.06719970703125
2022-06-09,50.790340423583984,55.66999816894531,28.3504695892334,20.120716094970703,89.07689666748047,36.450096130371094,293.0227355957031,43.49721145629883,20.37775421142578,172.6083984375
2022-06-10,49.192283630371094,52.22999954223633,27.501127243041992,19.494571685791016,86.0905990600586,35.237728118896484,282.6876525878906,42.29861831665039,19.97730255126953,166.65670776367188
2022-06-13,47.584808349609375,47.220001220703125,26.0074520111084,17.78435707092285,81.28094482421875,33.26762771606445,269.54376220703125,40.3364143371582,18.40277671813965,155.9891815185547
2022-06-14,47.64120864868164,47.20000076293945,26.163654327392578,17.78435707092285,80.99512481689453,33.620140075683594,270.0330810546875,40.3364143371582,17.720182418823242,157.16566467285156
2022-06-15,48.28043746948242,50.130001068115234,26.48581886291504,18.0273380279541,82.53263092041016,34.15385055541992,276.77630615234375,41.07103729248047,18.111536026000977,160.1711883544922
2022-06-16,46.59776306152344,46.41999816894531,25.646242141723633,17.27970314025879,78.76771545410156,31.887245178222656,265.60943603515625,39.253822326660156,17.283321380615234,149.6222381591797
2022-06-17,46.710567474365234,48.08000183105469,25.60719108581543,17.28904914855957,79.71385955810547,32.11785888671875,268.8390808105469,39.46646499633789,17.165006637573242,152.13345336914062
2022-06-21,47.43439865112305,50.70000076293945,26.0074520111084,17.98061180114746,81.77371978759766,33.034950256347656,275.62176513671875,40.34607696533203,17.62917137145996,155.86953735351562
2022-06-22,46.58702087402344,51.130001068115234,25.773155212402344,17.578758239746094,81.20209503173828,32.64238739013672,275.2197265625,39.93142318725586,16.910171508789062,154.28518676757812
