Date,BNB-USD,BTC-USD,ETH-USD,LINK-USD,SOL-USD,STETH-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD
2022-07-06,238.49993896484375,20548.24609375,1186.9739990234375,6.338929176330566,37.07356262207031,1154.8475341796875,0.06758599728345871,0.999879002571106,0.999098002910614,0.3322719931602478
2022-07-07,241.5445098876953,21637.587890625,1237.5933837890625,6.641354084014893,38.518306732177734,1206.6256103515625,0.06864400207996368,1.0000920295715332,0.9994459748268127,0.3421509861946106
2022-07-08,240.75071716308594,21731.1171875,1222.5062255859375,6.379156112670898,38.286720275878906,1187.2481689453125,0.06902199983596802,0.9997779726982117,0.9994180202484131,0.34162798523902893
2022-07-09,243.24107360839844,21592.20703125,1216.978271484375,6.503009796142578,38.07196044921875,1182.884521484375,0.06983300298452377,1.0000460147857666,0.999538004398346,0.3449519872665405
2022-07-10,234.65557861328125,20860.44921875,1168.401611328125,6.201322078704834,36.697608947753906,1135.2864990234375,0.06764700263738632,1.0000289678573608,0.9994649887084961,0.3256630003452301
2022-07-11,225.85850524902344,19970.556640625,1097.236572265625,6.044690132141113,33.463600158691406,1065.7841796875,0.06471800059080124,1.000169038772583,0.9992250204086304,0.31429699063301086
2022-07-12,220.4645538330078,19323.9140625,1038.191650390625,5.968434810638428,32.75759506225586,997.48828125,0.06464400142431259,0.9998530149459839,0.9993429780006409,0.3116590082645416
2022-07-13,230.52476501464844,20212.07421875,1113.587158203125,6.177943229675293,34.91093826293945,1073.3934326171875,0.0662430003285408,1.000046968460083,0.9993839859962463,0.3237299919128418
2022-07-14,238.1644744873047,20569.919921875,1191.5262451171875,6.268181800842285,37.10782241821289,1151.8929443359375,0.06688199937343597,0.9999970197677612,0.9994069933891296,0.3332209885120392
2022-07-15,238.57398986816406,20836.328125,1233.129150390625,6.327785015106201,37.41592788696289,1194.76806640625,0.06707099825143814,0.9999629855155945,0.999705970287323,0.33453500270843506
2022-07-16,249.5938720703125,21190.31640625,1352.62646484375,6.577694892883301,39.57412338256836,1316.7406005859375,0.06889700144529343,1.0001510381698608,0.9997739791870117,0.3508610129356384
2022-07-17,247.84848022460938,20779.34375,1338.6357421875,6.348729133605957,38.64472198486328,1306.272705078125,0.06742700189352036,1.0002490282058716,0.9997339844703674,0.34341201186180115
2022-07-18,264.88604736328125,22485.689453125,1578.7178955078125,7.059539794921875,43.746158599853516,1539.231201171875,0.0690779983997345,1.0000779628753662,0.9997770190238953,0.3661769926548004
2022-07-19,268.81732177734375,23389.43359375,1542.9752197265625,7.256052017211914,44.89987564086914,1508.9453125,0.06914199888706207,0.9998930096626282,1.0000920295715332,0.37322500348091125
2022-07-20,258.33880615234375,23231.732421875,1520.20068359375,6.872341156005859,42.09366989135742,1487.754150390625,0.06760500371456146,0.9999129772186279,1.000067949295044,0.3604840040206909
2022-07-21,265.4625549316406,23164.62890625,1576.74951171875,6.9986982345581055,43.19059371948242,1523.65576171875,0.06803199648857117,1.000082015991211,1.0000799894332886,0.36703601479530334
2022-07-22,262.87744140625,22714.978515625,1537.4051513671875,6.8113532066345215,40.61850357055664,1495.5970458984375,0.06705400347709656,1.0000170469284058,1.0000519752502441,0.3586040139198303
2022-07-23,259.4630126953125,22465.478515625,1549.2974853515625,6.857292175292969,40.040977478027344,1522.9322509765625,0.06695900112390518,1.0000139474868774,1.0000360012054443,0.35954099893569946
2022-07-24,261.8648681640625,22609.1640625,1599.4766845703125,7.106037139892578,41.00658416748047,1571.5701904296875,0.06694400310516357,1.0000840425491333,1.000035047531128,0.3592599928379059
